station_name,poi_name,category,latitude,longitude
#00060-BOCH,Sushi Bar Restaurant Asiatique,Chinese Restaurant,49.621291,6.117721
#00060-BOCH,Restaurant Scheiss Aux Arquebusiers,French Restaurant,49.612848,6.104822
#00060-BOCH,Restaurant Kripa,Himalayan Restaurant,49.61871,6.097308
#00060-BOCH,Kontur Cafe,Café,49.619938,6.119521
#00060-BOCH,Restaurant TACHI,Sushi Restaurant,49.617894,6.11965
#00060-BOCH,Royal Pub,Bar,49.617779,6.096936
#00060-BOCH,Kripa,Indian Restaurant,49.617441,6.097138
#00060-BOCH,Tibet 2,Restaurant,49.619924,6.120078
#00060-BOCH,Culturando,Italian Restaurant,49.617184,6.120206
#00060-BOCH,Restaurant Annapurna III,Asian Restaurant,49.618713,6.097742
#00060-BOCH,Takajo,Sushi Restaurant,49.611761,6.111861
#00060-BOCH,Cantine,Restaurant,49.621375,6.096178
#00060-BOCH,Peacock,Speakeasy,49.616857,6.120939
#00060-BOCH,Caftan,Middle Eastern Restaurant,49.619088,6.121541
#00060-BOCH,Chinese Peppers's,Chinese Restaurant,49.623841,6.119798
#00060-BOCH,Le Bistro Du Sommelier,French Restaurant,49.617015,6.120907
#00060-BOCH,Come Prima,Italian Restaurant,49.617019,6.120958
#00060-BOCH,Odysseus,Cocktail Bar,49.616717,6.121444
#00060-BOCH,Tender,Cocktail Bar,49.616875,6.121465
#00060-BOCH,Planet Foot,Bar,49.621766,6.121068
#00060-BOCH,L'Atelier Windsor,French Restaurant,49.614016,6.119007
#00004-ROCADE,Everest,Indian Restaurant,49.603391,6.134954
#00004-ROCADE,Glacier Bargello,Ice Cream Parlor,49.604255,6.131911
#00004-ROCADE,Partigiano,Italian Restaurant,49.601419,6.131283
#00004-ROCADE,De Gudde Wëllen Terrasse (Corniche),Concert Hall,49.609364,6.13365
#00004-ROCADE,Bloom,Café,49.600786,6.127915
#00004-ROCADE,Que Pasa,Diner,49.602872,6.13538
#00004-ROCADE,Paname,Bar,49.603519,6.130202
#00004-ROCADE,Scott's Pub,Pub,49.608575,6.136053
#00004-ROCADE,Glow,Bakery,49.595933,6.141818
#00004-ROCADE,L'Observatoire,Hotel Bar,49.605719,6.137744
#00004-ROCADE,Charles Sandwiches,Breakfast Spot,49.604006,6.132002
#00004-ROCADE,Picanha Plaza,Brazilian Restaurant,49.599304,6.137192
#00004-ROCADE,Craft Corner,Bar,49.598345,6.137837
#00004-ROCADE,Oscar's Bar,Pub,49.608599,6.136242
#00004-ROCADE,Metropolitan,Cocktail Bar,49.603393,6.131672
#00004-ROCADE,Ambrosia,Greek Restaurant,49.610106,6.129228
#00004-ROCADE,Den Atelier,Concert Hall,49.598837,6.126075
#00004-ROCADE,Bazaar,Bar,49.610225,6.131815
#00004-ROCADE,Mesa Verde,Vegan and Vegetarian Restaurant,49.609035,6.133513
#00004-ROCADE,Five Guys,Burger Joint,49.601885,6.133327
#00004-ROCADE,Exki Gare,Fast Food Restaurant,49.603668,6.132204
#00004-ROCADE,Urban Bar,Bar,49.611566,6.132552
#00004-ROCADE,Thai Snack,Asian Restaurant,49.603303,6.131783
#00004-ROCADE,Gëlle Fra,Fair,49.609291,6.129367
#00004-ROCADE,Essenza - Restaurant,Italian Restaurant,49.611512,6.132948
#00004-ROCADE,Batucada,Brazilian Restaurant,49.608301,6.132238
#00004-ROCADE,NOTARO ristorante,Italian Restaurant,49.611166,6.140923
#00004-ROCADE,Restaurant Grec Athena,Greek Restaurant,49.602689,6.126096
#00004-ROCADE,Restaurant Pizzeria Il Fragolino,Pizzeria,49.606361,6.137056
#00004-ROCADE,Simply Thai,Italian Restaurant,49.599097,6.14215
#00004-ROCADE,Go Ten,Cocktail Bar,49.611066,6.132299
#00004-ROCADE,L'Osteria,Trattoria,49.610977,6.13077
#00004-ROCADE,Brasserie Beaulieu,Bar,49.601087,6.139785
#00004-ROCADE,Dean & David,Salad Restaurant,49.609824,6.129469
#00004-ROCADE,Ennert de Steiler,Pub,49.611269,6.133906
#00004-ROCADE,Indie's,Bar,49.608391,6.132126
#00004-ROCADE,Updown bar,Bar,49.60865,6.135412
#00004-ROCADE,Kaempff-Kohler,French Restaurant,49.610962,6.130241
#00004-ROCADE,Vinoteca,Wine Bar,49.611622,6.134232
#00004-ROCADE,Gruppetto Café,Café,49.609867,6.128979
#00004-ROCADE,La Briscola,Restaurant,49.599553,6.131745
#00004-ROCADE,The White Rose,Beer Garden,49.604418,6.130725
#00004-ROCADE,Brasserie Abtei,Brasserie,49.6106543476183,6.136578565051698
#00004-ROCADE,Le Quai Steffen,Bakery,49.600075,6.133827
#00004-ROCADE,Coffee Fellows,Café,49.603932,6.131001
#00004-ROCADE,La Fontaine,French Restaurant,49.603821,6.131358
#00004-ROCADE,O'Luso,Portuguese Restaurant,49.603028,6.134967
#00004-ROCADE,Platine Cafe,Bar,49.603421,6.13437
#00004-ROCADE,Restaurant Peppermint,Cocktail Bar,49.603859,6.137432
#00004-ROCADE,McDonald's,Fast Food Restaurant,49.60317,6.133281
#00011-WINSTON CHURCHILL,Himalaya,Indian Restaurant,49.614016,6.119007
#00011-WINSTON CHURCHILL,Rock Solid,Bar,49.611443,6.127457
#00011-WINSTON CHURCHILL,Ladurée,Dessert Shop,49.611446,6.12789
#00011-WINSTON CHURCHILL,Ambrosia,Greek Restaurant,49.610106,6.129228
#00011-WINSTON CHURCHILL,Oberweis,Bakery,49.612034,6.131314
#00011-WINSTON CHURCHILL,Mamacita,Bar,49.613332,6.128825
#00011-WINSTON CHURCHILL,Brasserie Schuman,Cocktail Bar,49.617316,6.126603
#00011-WINSTON CHURCHILL,Bazaar,Bar,49.610225,6.131815
#00011-WINSTON CHURCHILL,Gëlle Fra,Fair,49.609291,6.129367
#00011-WINSTON CHURCHILL,Urban Bar,Bar,49.611566,6.132552
#00011-WINSTON CHURCHILL,Bella Ciao,Italian Restaurant,49.61089,6.128774
#00011-WINSTON CHURCHILL,Vis-à-Vis,Bar,49.613122,6.129633
#00011-WINSTON CHURCHILL,Interview,Bar,49.611644,6.126988
#00011-WINSTON CHURCHILL,Madeira Stuff,Café,49.615592,6.131482
#00011-WINSTON CHURCHILL,Caffè Torino - Luxembourg,Italian Restaurant,49.612536,6.128285
#00011-WINSTON CHURCHILL,Barrels,Wine Bar,49.617507,6.122757
#00011-WINSTON CHURCHILL,Il Punto,Pizzeria,49.612312,6.126923
#00011-WINSTON CHURCHILL,Café Bel Air,Restaurant,49.612547,6.107383
#00011-WINSTON CHURCHILL,La Feluca,Italian Restaurant,49.616114,6.108851
#00011-WINSTON CHURCHILL,Essenza - Restaurant,Italian Restaurant,49.611512,6.132948
#00011-WINSTON CHURCHILL,L'Osteria,Trattoria,49.610977,6.13077
#00011-WINSTON CHURCHILL,Dean & David,Salad Restaurant,49.609824,6.129469
#00011-WINSTON CHURCHILL,Go Ten,Cocktail Bar,49.611066,6.132299
#00011-WINSTON CHURCHILL,Kaempff-Kohler,French Restaurant,49.610962,6.130241
#00011-WINSTON CHURCHILL,L'Entracte,French Restaurant,49.610861,6.128617
#00011-WINSTON CHURCHILL,Bel Canto,Pizzeria,49.610972,6.107265
#00011-WINSTON CHURCHILL,Qosqo,Latin American Restaurant,49.611191,6.128754
#00011-WINSTON CHURCHILL,Batucada,Brazilian Restaurant,49.608301,6.132238
#00011-WINSTON CHURCHILL,Gruppetto Café,Café,49.609867,6.128979
#00011-WINSTON CHURCHILL,Chiggeri,French Restaurant,49.612426,6.132358
#00011-WINSTON CHURCHILL,Rocas,Pub,49.613326,6.129598
#00011-WINSTON CHURCHILL,Siegfried Von Westeschgaart,Brewery,49.618231,6.124372
#00011-WINSTON CHURCHILL,Max + Moritz,Restaurant,49.609689,6.118922
#00011-WINSTON CHURCHILL,Indie's,Bar,49.608391,6.132126
#00011-WINSTON CHURCHILL,Chiche,Lebanese Restaurant,49.618779,6.123362
#00011-WINSTON CHURCHILL,La Lorraine,French Restaurant,49.611037,6.129601
#00011-WINSTON CHURCHILL,Chique-o-Latte,Café,49.613321,6.127089
#00011-WINSTON CHURCHILL,Bananas,Café,49.611065,6.128583
#00011-WINSTON CHURCHILL,Porta Nova,Italian Restaurant,49.616875,6.121465
#00011-WINSTON CHURCHILL,Brasserie du Cercle,Fast Food Restaurant,49.611582,6.129798
#00011-WINSTON CHURCHILL,Miyako,Japanese Restaurant,49.618688,6.125115
#00011-WINSTON CHURCHILL,Au P'tit Max,Restaurant,49.610918,6.128656
#00011-WINSTON CHURCHILL,Cafe Veneziano,Coffee Shop,49.611049,6.129695
#00011-WINSTON CHURCHILL,Pop/Up,Comfort Food Restaurant,49.612146,6.129558
#00011-WINSTON CHURCHILL,Peperoncino,Italian Restaurant,49.603956,6.113478
#00011-WINSTON CHURCHILL,Bonne Nouvelle,Wine Bar,49.612489,6.123661
#00011-WINSTON CHURCHILL,La Piazza,Restaurant,49.610393,6.129855
#00011-WINSTON CHURCHILL,Shamrock,Pub,49.611707,6.126253
#00011-WINSTON CHURCHILL,La Baraque,Belgian Restaurant,49.611882,6.126911
#00011-WINSTON CHURCHILL,Termeh Sandwiche,Sandwich Spot,49.612399,6.126949
#00016-AMELIE,Ladurée,Dessert Shop,49.611446,6.12789
#00016-AMELIE,Rock Solid,Bar,49.611443,6.127457
#00016-AMELIE,Mamacita,Bar,49.613332,6.128825
#00016-AMELIE,Oberweis,Bakery,49.612034,6.131314
#00016-AMELIE,Himalaya,Indian Restaurant,49.614016,6.119007
#00016-AMELIE,Ambrosia,Greek Restaurant,49.610106,6.129228
#00016-AMELIE,Brasserie Schuman,Cocktail Bar,49.617316,6.126603
#00016-AMELIE,Vis-à-Vis,Bar,49.613122,6.129633
#00016-AMELIE,Caffè Torino - Luxembourg,Italian Restaurant,49.612536,6.128285
#00016-AMELIE,Madeira Stuff,Café,49.615592,6.131482
#00016-AMELIE,De Gudde Wëllen Terrasse (Corniche),Concert Hall,49.609364,6.13365
#00016-AMELIE,Il Punto,Pizzeria,49.612312,6.126923
#00016-AMELIE,Urban Bar,Bar,49.611566,6.132552
#00016-AMELIE,Bazaar,Bar,49.610225,6.131815
#00016-AMELIE,Bella Ciao,Italian Restaurant,49.61089,6.128774
#00016-AMELIE,Interview,Bar,49.611644,6.126988
#00016-AMELIE,Ready Coffee Shop,Coffee Shop,49.620102,6.124778
#00016-AMELIE,Café des Tramways,Bar,49.620395,6.119274
#00016-AMELIE,Essenza - Restaurant,Italian Restaurant,49.611512,6.132948
#00016-AMELIE,Barrels,Wine Bar,49.617507,6.122757
#00016-AMELIE,L'Osteria,Trattoria,49.610977,6.13077
#00016-AMELIE,Kaempff-Kohler,French Restaurant,49.610962,6.130241
#00016-AMELIE,Go Ten,Cocktail Bar,49.611066,6.132299
#00016-AMELIE,Dean & David,Salad Restaurant,49.609824,6.129469
#00016-AMELIE,Scott's Pub,Pub,49.608575,6.136053
#00016-AMELIE,Qosqo,Latin American Restaurant,49.611191,6.128754
#00016-AMELIE,Mesa Verde,Vegan and Vegetarian Restaurant,49.609035,6.133513
#00016-AMELIE,Rocas,Pub,49.613326,6.129598
#00016-AMELIE,Ennert de Steiler,Pub,49.611269,6.133906
#00016-AMELIE,Chiggeri,French Restaurant,49.612426,6.132358
#00016-AMELIE,Oscar's Bar,Pub,49.608599,6.136242
#00016-AMELIE,Gruppetto Café,Café,49.609867,6.128979
#00016-AMELIE,Vinoteca,Wine Bar,49.611622,6.134232
#00016-AMELIE,Batucada,Brazilian Restaurant,49.608301,6.132238
#00016-AMELIE,Siegfried Von Westeschgaart,Brewery,49.618231,6.124372
#00016-AMELIE,Indie's,Bar,49.608391,6.132126
#00016-AMELIE,Chiche,Lebanese Restaurant,49.618779,6.123362
#00016-AMELIE,Chique-o-Latte,Café,49.613321,6.127089
#00016-AMELIE,Updown bar,Bar,49.60865,6.135412
#00016-AMELIE,Bananas,Café,49.611065,6.128583
#00016-AMELIE,Brasserie Abtei,Brasserie,49.6106543476183,6.136578565051698
#00016-AMELIE,Brasserie du Cercle,Fast Food Restaurant,49.611582,6.129798
#00016-AMELIE,Miyako,Japanese Restaurant,49.618688,6.125115
#00016-AMELIE,Porta Nova,Italian Restaurant,49.616875,6.121465
#00016-AMELIE,Cafe Veneziano,Coffee Shop,49.611049,6.129695
#00016-AMELIE,Pop/Up,Comfort Food Restaurant,49.612146,6.129558
#00016-AMELIE,Termeh Sandwiche,Sandwich Spot,49.612399,6.126949
#00016-AMELIE,La Baraque,Belgian Restaurant,49.611882,6.126911
#00016-AMELIE,Bonne Nouvelle,Wine Bar,49.612489,6.123661
#00016-AMELIE,La Piazza,Restaurant,49.610393,6.129855
#00030-MERKELS PLAZ,Den Atelier,Concert Hall,49.598837,6.126075
#00030-MERKELS PLAZ,Come à la Maison,Wine Bar,49.601572,6.119722
#00030-MERKELS PLAZ,Bloom,Café,49.600786,6.127915
#00030-MERKELS PLAZ,Glacier Bargello,Ice Cream Parlor,49.604255,6.131911
#00030-MERKELS PLAZ,Partigiano,Italian Restaurant,49.601419,6.131283
#00030-MERKELS PLAZ,Restaurant Grec Athena,Greek Restaurant,49.602689,6.126096
#00030-MERKELS PLAZ,Restaurant Tibet,Himalayan Restaurant,49.604026,6.129682
#00030-MERKELS PLAZ,Mad About Peru (Luxembourg-Ville),Peruvian Restaurant,49.598729,6.126865
#00030-MERKELS PLAZ,Paname,Bar,49.603519,6.130202
#00030-MERKELS PLAZ,Everest,Indian Restaurant,49.603391,6.134954
#00030-MERKELS PLAZ,Charles Sandwiches,Breakfast Spot,49.604006,6.132002
#00030-MERKELS PLAZ,Metropolitan,Cocktail Bar,49.603393,6.131672
#00030-MERKELS PLAZ,Syriously,Middle Eastern Restaurant,49.598557,6.117677
#00030-MERKELS PLAZ,Restaurant Pizzeria Quadro Delizioso,Pizzeria,49.591543,6.124756
#00030-MERKELS PLAZ,Q42,Sports Bar,49.600875,6.129445
#00030-MERKELS PLAZ,Exki Gare,Fast Food Restaurant,49.603668,6.132204
#00030-MERKELS PLAZ,Thai Snack,Asian Restaurant,49.603303,6.131783
#00030-MERKELS PLAZ,Five Guys,Burger Joint,49.601885,6.133327
#00030-MERKELS PLAZ,Restaurant-Pizzeria La Trattoria Dei Quattro,Pizzeria,49.601501,6.133585
#00030-MERKELS PLAZ,Que Pasa,Diner,49.602872,6.13538
#00030-MERKELS PLAZ,Little Saigon,Vietnamese Restaurant,49.603127,6.134516
#00030-MERKELS PLAZ,La Briscola,Restaurant,49.599553,6.131745
#00030-MERKELS PLAZ,The White Rose,Beer Garden,49.604418,6.130725
#00030-MERKELS PLAZ,Foyer Europeen,Restaurant,49.605235,6.131021
#00030-MERKELS PLAZ,Quadri Foglio News SA,Italian Restaurant,49.602789,6.134718
#00030-MERKELS PLAZ,Le Quai Steffen,Bakery,49.600075,6.133827
#00030-MERKELS PLAZ,Peperoncino,Italian Restaurant,49.603956,6.113478
#00030-MERKELS PLAZ,Coffee Fellows,Café,49.603932,6.131001
#00030-MERKELS PLAZ,La Fontaine,French Restaurant,49.603821,6.131358
#00030-MERKELS PLAZ,Green Olive,Middle Eastern Restaurant,49.600026,6.126018
#00030-MERKELS PLAZ,Knopes Artisan Torrefacteur,Coffee Shop,49.601572,6.119722
#00030-MERKELS PLAZ,Ground,Bar,49.598816,6.12632
#00030-MERKELS PLAZ,Cafe-Brasserie Holli,Bar,49.598823,6.118549
#00030-MERKELS PLAZ,Nature & Elements Am Garage,Salad Restaurant,49.602057,6.119447
#00030-MERKELS PLAZ,Les Loges,Mediterranean Restaurant,49.598807,6.126659
#00030-MERKELS PLAZ,Le Riad,Moroccan Restaurant,49.600052,6.127357
#00030-MERKELS PLAZ,Bamboo Garden,Chinese Restaurant,49.598613,6.117716
#00030-MERKELS PLAZ,Le Thai,Thai Restaurant,49.601034,6.127825
#00030-MERKELS PLAZ,Grilled Cheese Truck,Fast Food Restaurant,49.601811,6.126969
#00030-MERKELS PLAZ,Circolo Culturale E Ricreativo Eugenio Curiel Asbl,Italian Restaurant,49.597924,6.118026
#00030-MERKELS PLAZ,Café Porto,Bar,49.601034,6.127825
#00030-MERKELS PLAZ,Le Riad,Moroccan Restaurant,49.597721,6.118061
#00030-MERKELS PLAZ,Peppermint,Asian Restaurant,49.600417,6.128702
#00030-MERKELS PLAZ,Alterego,Italian Restaurant,49.603755,6.120944
#00030-MERKELS PLAZ,Restaurant-Pizzeria Zio Franco,Pizzeria,49.598512,6.128446
#00030-MERKELS PLAZ,Restaurant Nhân Nhân,Vietnamese Restaurant,49.600384,6.128852
#00030-MERKELS PLAZ,Restaurant Ryodo,Japanese Restaurant,49.602463,6.117303
#00030-MERKELS PLAZ,Café All In,Bar,49.598425,6.128992
#00030-MERKELS PLAZ,Golden Bean Gare Sàrl,Coffee Shop,49.600082,6.133054
#00030-MERKELS PLAZ,Onda,Vegan and Vegetarian Restaurant,49.60468,6.1244435
#00130-LYCÉE JOSY BARTEL MAMER,Brasserie Restaurant Toussaint'S,Bar,49.626993,6.033056
#00130-LYCÉE JOSY BARTEL MAMER,Black & White,Coffee Shop,49.623217,6.04958
#00130-LYCÉE JOSY BARTEL MAMER,Villa Sapori,Pizzeria,49.621606,6.047539
#00130-LYCÉE JOSY BARTEL MAMER,Wok,Chinese Restaurant,49.626763,6.032469
#00130-LYCÉE JOSY BARTEL MAMER,McDonald's,Fast Food Restaurant,49.623654,6.048926
#00130-LYCÉE JOSY BARTEL MAMER,Restaurant Golden Dragon Sàrl,Restaurant,49.626739,6.03228
#00130-LYCÉE JOSY BARTEL MAMER,Le Wok,Pizzeria,49.626661,6.032486
#00130-LYCÉE JOSY BARTEL MAMER,Panos Eurest Panos Q8,Sandwich Spot,49.628761,6.037966
#00130-LYCÉE JOSY BARTEL MAMER,Pavillon am Brill,Beer Bar,49.625844,6.026063
#00130-LYCÉE JOSY BARTEL MAMER,Um Scheff,Seafood Restaurant,49.623693,6.048002
#00130-LYCÉE JOSY BARTEL MAMER,La Brasserie,French Restaurant,49.623947,6.048779
#00130-LYCÉE JOSY BARTEL MAMER,Sandwitch,Sandwich Spot,49.623666,6.04902
#00130-LYCÉE JOSY BARTEL MAMER,Beim Bapert,Bar,49.623666,6.04902
#00130-LYCÉE JOSY BARTEL MAMER,Burger King,Burger Joint,49.621609,6.049613
#00130-LYCÉE JOSY BARTEL MAMER,Cactus Inn,Restaurant,49.623947,6.048779
#00130-LYCÉE JOSY BARTEL MAMER,Confiserie Namur,Café,49.621606,6.047539
#00130-LYCÉE JOSY BARTEL MAMER,Restaurant Chinois Jade De Chine,Restaurant,49.628043,6.02945
#00130-LYCÉE JOSY BARTEL MAMER,Restaurant Cactus Inn SA,Restaurant,49.622121,6.048319
#00059-ST HUBERT,Brasserie de l'Arret - Cubana Café,Bar,49.603397,6.092195
#00059-ST HUBERT,Tomo Sushi Bar,Sushi Restaurant,49.605067,6.09635
#00059-ST HUBERT,Restaurant Chinese King,Chinese Restaurant,49.606056,6.103758
#00059-ST HUBERT,Due Galli,Italian Restaurant,49.601549,6.100616
#00059-ST HUBERT,Wayoxi,Sushi Restaurant,49.605979,6.102324
#00059-ST HUBERT,Brasserie Des Jardins,Belgian Restaurant,49.603265,6.103075
#00059-ST HUBERT,Royal Bengal,Indian Restaurant,49.606022,6.105549
#00059-ST HUBERT,Cafe Des Sports Sarl,Bar,49.60301,6.09366
#00059-ST HUBERT,El Cubano,Cocktail Bar,49.603454,6.092234
#00059-ST HUBERT,Cafe de la station,Bar,49.603496,6.091744
#00059-ST HUBERT,L'Atelier de Cuisine Bertrand,Deli,49.604735,6.094139
#00059-ST HUBERT,O Zé Do Pipo,Portuguese Restaurant,49.600122,6.095503
#00059-ST HUBERT,Cafe Saint Hubert,Pub,49.605408,6.096581
#00059-ST HUBERT,Tomo,Sushi Restaurant,49.60507,6.096784
#00059-ST HUBERT,Um Stamminet,Gastropub,49.605752,6.098888
#00059-ST HUBERT,Deliway,Sandwich Spot,49.606006,6.101305
#00059-ST HUBERT,Chef l'Atelier de Cuisine,French Restaurant,49.603746,6.08345
#00059-ST HUBERT,Wayoxi Sushi-Bar,Japanese Restaurant,49.605967,6.102229
#00059-ST HUBERT,Bar National,Concert Hall,49.606175,6.104703
#00059-ST HUBERT,Juegdschlass,Restaurant,49.595868,6.099702
#00059-ST HUBERT,Opus,Restaurant,49.60445,6.080386
#00059-ST HUBERT,Café NoWHere,Bar,49.606034,6.105644
#00059-ST HUBERT,Breaktime Kebab House,Fast Food Restaurant,49.606013,6.105889
#00059-ST HUBERT,Théâtre National du Luxembourg,Music Venue,49.606152,6.104514
#00059-ST HUBERT,"Venâncio, SARL",Restaurant,49.604735,6.094139
#00110-ROND-POINT GAASSCHTBIERG,Brasserie Restaurant Toussaint'S,Bar,49.626993,6.033056
#00110-ROND-POINT GAASSCHTBIERG,L'Ultimo Mamer,Italian Restaurant,49.631482,6.021333
#00110-ROND-POINT GAASSCHTBIERG,La Croccante,Pizzeria,49.626528,6.022037
#00110-ROND-POINT GAASSCHTBIERG,Wok,Chinese Restaurant,49.626763,6.032469
#00110-ROND-POINT GAASSCHTBIERG,Chen,Chinese Restaurant,49.632325,6.020609
#00110-ROND-POINT GAASSCHTBIERG,Le Wok,Pizzeria,49.626661,6.032486
#00110-ROND-POINT GAASSCHTBIERG,Restaurant Golden Dragon Sàrl,Restaurant,49.626739,6.03228
#00110-ROND-POINT GAASSCHTBIERG,Pavillon am Brill,Beer Bar,49.625844,6.026063
#00110-ROND-POINT GAASSCHTBIERG,Panos Eurest Panos Q8,Sandwich Spot,49.628761,6.037966
#00110-ROND-POINT GAASSCHTBIERG,BC's Café,Bar,49.630388,6.024995
#00110-ROND-POINT GAASSCHTBIERG,Mamer kleng Gemeng Cafe,Pub,49.626627,6.023227
#00110-ROND-POINT GAASSCHTBIERG,Annapurna 3,Restaurant,49.630337,6.024183
#00110-ROND-POINT GAASSCHTBIERG,Kafé Inn Mamer,Bar,49.626231,6.02011
#00110-ROND-POINT GAASSCHTBIERG,Restaurant Chinois Jade De Chine,Restaurant,49.628043,6.02945
#00110-ROND-POINT GAASSCHTBIERG,Café BC,Bar,49.630388,6.024995
#00110-ROND-POINT GAASSCHTBIERG,Th Co Jeux Automatiques,Restaurant,49.630522,6.024827
#00110-ROND-POINT GAASSCHTBIERG,SPILMAN Renée,Restaurant,49.627413,6.019184
#00009-CONVICT,Come à la Maison,Wine Bar,49.601572,6.119722
#00009-CONVICT,Himalaya,Indian Restaurant,49.614016,6.119007
#00009-CONVICT,Glacier Bargello,Ice Cream Parlor,49.604255,6.131911
#00009-CONVICT,Ambrosia,Greek Restaurant,49.610106,6.129228
#00009-CONVICT,Bloom,Café,49.600786,6.127915
#00009-CONVICT,Rock Solid,Bar,49.611443,6.127457
#00009-CONVICT,Ladurée,Dessert Shop,49.611446,6.12789
#00009-CONVICT,Den Atelier,Concert Hall,49.598837,6.126075
#00009-CONVICT,Restaurant Tibet,Himalayan Restaurant,49.604026,6.129682
#00009-CONVICT,Gëlle Fra,Fair,49.609291,6.129367
#00009-CONVICT,Bazaar,Bar,49.610225,6.131815
#00009-CONVICT,Restaurant Grec Athena,Greek Restaurant,49.602689,6.126096
#00009-CONVICT,Paname,Bar,49.603519,6.130202
#00009-CONVICT,Partigiano,Italian Restaurant,49.601419,6.131283
#00009-CONVICT,Bella Ciao,Italian Restaurant,49.61089,6.128774
#00009-CONVICT,Interview,Bar,49.611644,6.126988
#00009-CONVICT,L'Osteria,Trattoria,49.610977,6.13077
#00009-CONVICT,Dean & David,Salad Restaurant,49.609824,6.129469
#00009-CONVICT,Caffè Torino - Luxembourg,Italian Restaurant,49.612536,6.128285
#00009-CONVICT,Charles Sandwiches,Breakfast Spot,49.604006,6.132002
#00009-CONVICT,Il Punto,Pizzeria,49.612312,6.126923
#00009-CONVICT,Kaempff-Kohler,French Restaurant,49.610962,6.130241
#00009-CONVICT,Antica Trattoria,Trattoria,49.606711,6.10688
#00009-CONVICT,Metropolitan,Cocktail Bar,49.603393,6.131672
#00009-CONVICT,Batucada,Brazilian Restaurant,49.608301,6.132238
#00009-CONVICT,Qosqo,Latin American Restaurant,49.611191,6.128754
#00009-CONVICT,Exki Gare,Fast Food Restaurant,49.603668,6.132204
#00009-CONVICT,Gruppetto Café,Café,49.609867,6.128979
#00009-CONVICT,Indie's,Bar,49.608391,6.132126
#00009-CONVICT,Thai Snack,Asian Restaurant,49.603303,6.131783
#00009-CONVICT,The White Rose,Beer Garden,49.604418,6.130725
#00009-CONVICT,Foyer Europeen,Restaurant,49.605235,6.131021
#00009-CONVICT,Bananas,Café,49.611065,6.128583
#00009-CONVICT,Peperoncino,Italian Restaurant,49.603956,6.113478
#00009-CONVICT,Chique-o-Latte,Café,49.613321,6.127089
#00009-CONVICT,Brasserie du Cercle,Fast Food Restaurant,49.611582,6.129798
#00009-CONVICT,Cafe Veneziano,Coffee Shop,49.611049,6.129695
#00009-CONVICT,Coffee Fellows,Café,49.603932,6.131001
#00009-CONVICT,La Fontaine,French Restaurant,49.603821,6.131358
#00009-CONVICT,Pop/Up,Comfort Food Restaurant,49.612146,6.129558
#00009-CONVICT,Onda,Vegan and Vegetarian Restaurant,49.60468,6.1244435
#00009-CONVICT,Restaurant Ryodo,Japanese Restaurant,49.602463,6.117303
#00009-CONVICT,FAMA Restaurant Pizzeria,Pizzeria,49.603033,6.114407
#00009-CONVICT,La Piazza,Restaurant,49.610393,6.129855
#00009-CONVICT,Shamrock,Pub,49.611707,6.126253
#00009-CONVICT,Bonne Nouvelle,Wine Bar,49.612489,6.123661
#00009-CONVICT,Restaurant le Zanzen,Restaurant,49.60981,6.128941
#00009-CONVICT,Bym Gudde Japaner,Japanese Restaurant,49.610091,6.1287
#00009-CONVICT,Green Olive,Middle Eastern Restaurant,49.600026,6.126018
#00009-CONVICT,Cafe-Brasserie Holli,Bar,49.598823,6.118549
#00103-ALZINGEN GÄSSEL,Daruma,Asian Restaurant,49.572788,6.159637
#00103-ALZINGEN GÄSSEL,Al Sole,Pizzeria,49.567252,6.160719
#00103-ALZINGEN GÄSSEL,Nouvelle Etoile,Chinese Restaurant,49.573626,6.157614
#00103-ALZINGEN GÄSSEL,Restaurant Oggi & Domani,Pizzeria,49.570755,6.16085
#00103-ALZINGEN GÄSSEL,Da Vincenzo,Italian Restaurant,49.573835,6.158447
#00103-ALZINGEN GÄSSEL,Restaurant Kyoto - Sushi Bar Et Grill,Sushi Restaurant,49.573634,6.1552
#00103-ALZINGEN GÄSSEL,Le Jardin Gourmand,Restaurant,49.572947,6.155944
#00103-ALZINGEN GÄSSEL,Am Trapeneck,Restaurant,49.567989,6.160787
#00103-ALZINGEN GÄSSEL,Tokio,Sushi Restaurant,49.569104,6.161371
#00103-ALZINGEN GÄSSEL,Franky's Kitchen Paradise,Gastropub,49.569542,6.166507
#00103-ALZINGEN GÄSSEL,Guang Dong SARL,Chinese Restaurant,49.569689,6.160645
#00103-ALZINGEN GÄSSEL,Hesper Park,Restaurant,49.571248,6.159802
